id_estacion,nombre,latitud,longitud
5905,carburantes fronterizos sa de cv,27.49527,-99.52779
5906,estacion de servicio lopez mateos sa de cv,18.34706,-95.80965
5907,estacion de servicios buenavista sa,18.9659,-99.24625
5908,multiservicio la plata sa de cv,22.74377,-102.5057
5909,combustibles de yucatan sa de cv,20.93836,-89.6186
5910,auti system sa de cv,20.60402,-100.4163
5911,servicio briseño sa de cv,22.40096,-105.4586
5912,estacion piru sa de cv,32.46791,-116.8696
5913,gasolinera san javier sa de cv,29.15371,-110.9973
5914,corporativo maxiaba s de rl de cv,18.62435,-96.41489
5915,servicio polaris sa de cv ,25.54795,-103.423
5916,servicio libramiento norte s a de c v,21.17268,-101.6637
5917,janos comercial s a,30.89012,-108.1887
5918,pedro toquero gutierrez,26.1414,-105.0296
5919,servicio zago sa de cv,25.43371,-100.9953
5920,energia dg s de rl de cv,17.99998,-92.90193
5921,grupo gende sa de cv,19.44158,-99.12203
5922,combustibles salagua sa de cv,19.11612,-104.3288
5923,j jesus vazquez,21.28767,-100.5223
5924,estacion piru sa de cv,27.49949,-109.9485
5925,grupo gasolinero agricola sa de cv,22.95126,-102.694
5926,auto servicio atlacomulco sa de cv,19.79067,-99.89061
5927,jorge alberto vanegas lopez,20.61654,-100.4029
5928,ernesto aguilera almazan,26.46743,-106.3878
5929,energia dg s de rl de cv,17.96549,-92.80235
5930,ludjosagaso sa de cv,20.11606,-98.72652
5931,estacion de servicio tehuixtla sa de cv,18.55259,-99.26781
5932,grupo ambar peninsular calafia sa de cv,32.65419,-115.53
5933,esther leon luviano,20.39727,-101.1841
5934,servicio no reeleccion sa de cv,27.49152,-109.924
5935,faja de oro santa fe sa de cv,24.84239,-107.4106
5936,ruben velazquez reyes sa de cv,16.23827,-93.2672
5937,combustibles moza san jose sa de cv,19.2855,-99.55642
5938,operadora saguaro baja sa de cv,32.62446,-115.4229
5939,combustibles las glorias sa de cv,20.6324,-105.2286
5940,servicio armeria sa de cv,18.94515,-103.9092
5941,diesel international sa de cv,19.92178,-98.58298
5942,carburantes de yucatan sa de cv,20.94267,-89.64839
5943,gasolinera las palmas sa de cv,22.28671,-97.87292
5944,gasolinera integral san ignacio sa de cv ,16.89293,-95.01158
5945,autocombustibles las ventas sa de cv,26.08614,-98.28838
5946,combustibles y lubricantes ramirez sa de cv,23.6724,-100.1754
5947,distribuidora victoria de los llanos s a de c v,24.44717,-104.1141
5948,petromax sa de cv,25.63927,-100.1528
5949,combustibles y refacciones de yecora sa de cv,28.3655,-108.9253
5950,jose luis marrufo lopez,25.76119,-103.2456
5951,maria del refugio garcia mellado,20.07753,-98.37147
5952,grupo vega cerecer sa de cv,25.92504,-108.9341
5953,mega gasolineras sa de cv,19.36097,-99.18894
5954,omar paul vergara najera,18.37878,-98.69082
5955,corporativo gasolinero del caribe sa de cv,20.99782,-89.67592
5956,energeticos de rioverde sa de cv,21.92216,-99.97751
5957,operadora tierra calida sa de cv,32.59467,-115.4696
5958,faja de oro abastos sa de cv,24.77303,-107.3646
5959,combustibles murpa sa de cv,25.5361,-103.4581
5960,gasolinera express de tecario sa de cv,19.2325,-101.4554
5961,combustibles gasosur sa de cv,16.71802,-99.1225
5962,estacion de servicio teika sa de cv,28.41779,-104.5284
5963,flogas sa de cv,20.70568,-105.2344
5964,servicio plus tepeji sa de cv,19.93589,-99.34007
5965,colonos legendarios auto servicio sa de cv,22.89908,-109.926
5966,servicio ciudad pemex sa de cv,17.87054,-92.49021
5967,comercializadora de atempan sa de cv ,19.83193,-97.43904
5968,cornelius banman enns,30.0964,-107.3591
5969,servico arco vial sa de cv,25.83028,-100.2586
5970,estacion piru sa de cv,29.09273,-110.9753
5971,servicio ecologico zapata sa de cv,19.6371,-98.5323
5972,servicios z3 sa de cv,29.11683,-111.0028
5973,combustibles y lubricantes de los mochis sa de cv,25.79885,-108.9881
5974,operadora de hidro sa de cv,28.19029,-105.4612
5975,centro de servicios de excelencia sa de cv,25.80211,-108.9988
5976,super servicio los arcos sa de cv,19.63162,-96.73721
5977,combustibles y lubricantes del guayalejo sa de cv,22.98888,-98.94643
5978,energeticos guadalupe sa de cv,25.6463,-100.1796
5979,pettoexacto sa de cv,28.67437,-106.103
5980,gasolinera 18 de marzo sa de cv,21.24269,-104.9082
5981,servicios del cerro de la memoria sa de cv,25.84357,-108.9821
5982,servicio sanba sa de cv,24.06493,-110.3054
5983,estacion de servicios xl sa de cv,25.7629,-103.2813
5984,estacion de servicio bahia tenacatita sa de cv,19.50409,-104.5473
5985,hector dionicio lara rodriguez,25.46308,-102.1748
5986,cecapiem sa de cv,20.12522,-98.75938
5987,combustibles barrio san jose sa de cv,16.13013,-92.06363
5988,servicio plaza san manuel sa de cv,19.01587,-98.19801
5989,norman auto servicio sa de cv,24.28317,-103.4002
5990,servicios z3 sa de cv,29.10932,-110.9801
5991,raul heriberto hernandez prior,20.78147,-98.02258
5992,copaa administracion sa de cv,27.48398,-99.4974
5993,victor manuel corona ochoa,19.99488,-102.8028
5994,sinergia de energeticos sa de cv ,19.07073,-98.31277
5995,gasolinera del valle de zamora sa de cv,19.93692,-102.2403
5996,lubrigas de puebla sa de cv,19.0867,-98.17898
5997,gasolinera la mina sa de cv,29.05237,-110.977
5998,grupo parrilla sa de cv,17.91873,-92.91193
5999,servicios fayad sa de cv ,21.17412,-98.60098
6000,javier guzman jimenez,19.81487,-97.52562
6001,gas huinala sa de cv,25.72147,-100.3428
6002,mario herrera oropeza,19.7981,-97.35585
6003,energeticos lopez mateos sa de cv,25.69071,-100.2139
6004,super servicio calpulli sa de cv,19.59545,-98.57319
6005,distribuidora de combustibles karzo s de rl de cv,25.87606,-97.51702
6006,comercializadora de insumos productos y servicios agropecuarios sa de cv,25.97199,-98.05318
6007,combustibles de yucatan sa de cv,20.95039,-89.56081
6008,estacion de servicio dima sa de cv,32.58888,-115.4494
6009,reforma gasolinera sa de cv,29.11188,-110.9703
6010,servicio valles de santo domingo s a de c v,25.75225,-100.2624
6011,gerardo xavier de hoyos perales,28.48603,-100.9178
6012,servicio el pimo sa de cv,20.55268,-102.8071
6013,bp estaciones y servicios energeticos sa de cv,19.36796,-99.10832
6014,servicio bernardo reyes sa de cv,25.69621,-100.325
6015,servicio aguimex sa de cv,28.72876,-106.1134
6016,estacion de servicio caribe real sa de cv,21.17453,-86.87441
6017,combustibles de yucatan sa de cv,20.93975,-89.59332
6018,estaciones de servicio sa de cv,20.02253,-98.81083
6019,servicio villagran sa de cv,20.50879,-100.994
6020,nacional de combustibles y lubricantes sa de cv,19.12966,-98.76922
6021,gasolina y lubricantes del valle sa de cv,22.65368,-104.0622
6022,gasolineras paba sa de cv ,24.81154,-107.3657
6023,servicio guzman y gonzalez sa de cv,23.19669,-106.4199
6024,hidrocarburos optimos sa de cv,19.08309,-98.23887
6025,express san rafael sa de cv,25.02234,-100.5453
6026,combustibles de la bahia sa de cv,20.68311,-105.2409
6027,multiservicios la central 57 sa de cv,23.16616,-100.5241
6028,supragas sa de cv,27.6846,-105.1656
6029,servicio cerritos sa de cv,18.94899,-99.22955
6030,gasolinera dieciocho de marzo sa,20.62577,-103.3214
6031,elena ramirez ramirez,26.08184,-98.27993
6032,gasolinera juarez y compañia sa de cv,22.13491,-100.9703
6033,servicio de gasolineria lepacaba sa de cv,22.4146,-97.93737
6034,higinio aristarco prudente corona,17.41881,-99.25207
6035,deapri multiservicios sa de cv,20.94943,-97.42336
6036,servicios cumbres sa de cv,25.71691,-100.384
6037,primerogas sa de cv ,17.05084,-97.56833
6038,servicio nuevo milenio sa de cv,31.73715,-106.4942
6039,proveedora de combustibles s a de c v,25.67452,-100.4047
6040,auto servicio san martin sa de cv,26.03708,-98.27818
6041,conser de la laguna sa de cv ,25.76421,-103.2782
6042,servigas hedal sa de cv,20.96486,-97.4054
6043,combustibles de leon sa de cv,21.06564,-101.591
6044,grupo sol del golfo sa de cv,32.58092,-115.4714
6045,maria del carmen casas huerta,19.23182,-98.32503
6046,servicio calleja sa de cv,17.23965,-99.5148
6047,ecogas santa fe sa de cv,20.58951,-100.4443
6048,gasolinera lolita sa de cv,20.54839,-103.3023
6049,servicio famba sa de cv,30.42908,-107.9148
6050,servicio los toltecas sa de cv,26.56801,-109.1511
6051,cima del tajin sa de cv,20.49765,-97.46941
6052,servicio mazapiltepec sa de cv,19.12391,-97.69661
6053,autoservicio rosales sa de cv,29.0701,-110.9771
6054,hidrocarburos aloman sa de cv,19.08746,-98.17769
6055,lubricantes y gasolinas sa de cv,32.46809,-114.8137
6056,grupo ambar peninsular calafia sa de cv,32.57822,-115.4055
6057,super gasolineras de la frontera sa de cv ,28.26935,-105.474
6058,combustibles real sa de cv,19.14084,-96.11285
6059,paradero y estacion de servicio chable sa de cv,17.86829,-91.77827
6060,grupo gasolinero gilco sa de cv,19.48313,-100.4429
6061,grupo gasolinero oc sa de cv,19.33674,-98.18684
6062,gasolinera arandas sa de cv,20.68789,-102.3591
6063,combustibles sureños sa de cv,23.48153,-109.7146
6064,servicio nueva reforma sa de cv,31.64756,-106.3532
6065,las granjas sa de cv,18.3673,-96.27216
6066,refacciones modernas romero hnos sa de cv,19.35291,-99.01485
6067,camino real gasolinera sa de cv,29.22239,-110.9292
6068,estacion de servicio san antonio sa de cv,16.47001,-98.40675
6069,estacion fray junipero serra sa de cv,20.69001,-100.4497
6070,gasolinera valle del sur sa de cv,16.3041,-96.35021
6071,servicio lazaro cardenas sa de cv,16.12465,-91.83917
6072,grupo altamirano monroy s a de c v  e06311,20.63752,-105.2327
6073,petreos sol sa de cv,20.06629,-98.67427
6074,rz gasolinerias s a de cv ,18.47475,-96.3614
6075,servicio especializado en la revision y conservacion de vehiculos automotores sa de cv,19.02736,-98.21996
6076,ns servicios automotrices sa de cv,30.3773,-109.6973
6077,servicio especializado integral de leon sa de cv,21.13671,-101.6303
6078,petroplazas sa de cv,24.82461,-107.417
6079,prontogas sa de cv,28.65041,-106.038
6080,combustibles de yucatan sa de cv,21.03402,-89.65586
6081,express gas sa de cv,22.11824,-100.9252
6082,gasolinera el rodeo sa de cv,21.52803,-104.9291
6083,elia hernandez gutierrez,19.90034,-99.14358
6084,servicio rio avia sa de cv,19.59299,-99.25842
6085,servicios del cerro de la memoria sa de cv,25.81209,-108.96
6086,gasolinas redgas sa de cv,19.0754,-98.20792
6087,servicio oxnard sa de cv,19.50705,-99.07197
6088,multiservicio la plata sa de cv,22.73988,-102.4965
6089,servicio balleza s a de cv,26.95026,-106.3495
6090,inmobiliaria hedal  s a de cv,21.09188,-97.73135
6091,gasolinera la joya sa de cv,27.0631,-109.4567
6092,servicios petroquimicos 2000 s de rl de cv,32.49749,-116.8498
6093,estacion de servicio san jeronimo sa de cv,19.21351,-98.42093
6094,estacion florido sa de cv,32.52115,-116.9249
6095,energeticos de cordoba  sa  de cv,18.83799,-96.82055
6096,gasolinera el carrizo sa de cv,26.26952,-109.0417
6097,carluny express s de rl de cv,26.06581,-98.2953
6098,grupo empresarial 3 mixtecas sa de cv,17.32685,-98.01373
6099,super servicios san juan sa de cv,19.89367,-99.3459
6100,servicio san angel sa de cv,25.67506,-100.4203
6101,grupo ferche sa de cv,19.50856,-96.936
6102,alfredo zepeda huicochea,18.61645,-99.17744
6103,servicios gasolineros de mexico sa de cv,20.67913,-101.347
6104,servicios y combustibles rojo sa de cv,19.83637,-101.77
6105,petroplazas sa de cv,23.26119,-106.3792
6106,gasolinera las palmas sa de cv,22.28392,-97.86459
6107,servicios el campiño sa de cv,19.61376,-99.2862
6108,inmobiliaria las palmas maya sa de cv,24.14397,-110.3022
6109,servicio san ramon sa de cv,24.79688,-107.4025
6110,servicio anapra sa de cv,31.75179,-106.4979
6111,diaz gas sa de cv,26.93216,-105.6495
6112,servicio arenas sa de cv,19.40472,-99.18777
6113,estacion de servicio oaxtepec sa de cv,18.89116,-98.97407
6114,servicio acatlipa sa de cv,18.83422,-99.22565
6115,agencia de  comb y lub el morro sa de cv,22.17628,-100.9394
6116,luis armando ruiz garcia,21.29636,-100.5273
6117,elizabeth guzman jimenez,19.85344,-97.4862
6118,estacion de servicio el orito sa de cv,22.75044,-102.6058
6119,suministros de combustibles y lubricantes tac sacv,18.88456,-96.92065
6120,multiservicios allende sa de cv,25.30398,-100.0017
6121,bp estaciones y servicios energeticos sa de cv,19.57992,-99.22108
6122,servicio sebastopol sa de cv,18.04059,-96.16289
6123,kiara edith betancourt moreno,19.18229,-102.848
6124,inmobiliaria del zazil ha sa de cv,21.08612,-86.77389
6125,super s rapiditos bip bip sa de cv,31.59892,-106.4039
6126,abastecedora suzuka sa de cv,19.37857,-99.07701
6127,gustavo de la sota balvanera,21.01304,-100.3893
6128,puerto alisas sa de cv,19.37984,-99.08096
6129,servicio isleta sa de cv   e03018,22.21013,-97.8426
6130,servicio escamela sa de cv,18.85722,-97.0891
6131,combustibles cerro blanco sa de cv,30.68398,-107.2948
6132,corporativo gasolinero del caribe sa de cv,20.97712,-89.64317
6133,super servicio corona el olmo sa de cv,23.97939,-99.11102
6134,servicio jimenez de la huasteca sa de cv ,21.16266,-98.40089
6135,super gas dalias sa de cv,22.1274,-100.9342
6136,estacion piru sa de cv,32.50063,-116.9702
6137,combustibles y lubricantes las lomas sa de cv,19.43514,-96.90924
6138,gasolineria san fernando sa,19.32441,-97.64879
6139,grupo gasolinero del pacifico sa de cv,21.50053,-104.9113
6140,petroplazas sa de cv,23.2554,-106.4578
6141,servicio anzures sa de cv,19.43506,-99.17178
6142,grecia sa de cv,20.95649,-89.69935
6143,estacion de servicios arroyo venado sa de cv,18.07968,-96.53048
6144,autoservicio palma real sa de cv,20.54469,-97.46188
6145,estacion de servicio puerta grande  s de rl de cv,32.57336,-116.6332
6146,servicio jorspau sa de cv,19.40923,-99.0217
6147,carburantes de yucatan sa de cv,21.13081,-88.15459
6148,servicio xo2 sa de cv,19.03783,-98.14878
6149,corporativo gasolinero del caribe sa de cv,20.94902,-89.63701
6150,servicio cuautlapan sa  de  cv,18.87478,-97.02684
6151,esau guillermo mosqueda gonzalez,20.40807,-101.296
6152,gasolinera reforma sa de cv,30.75339,-112.1867
6153,estacion de servicio juan pablo  sa de cv,20.96114,-89.66315
6154,gasolinera las torressa de cv,26.05925,-98.30938
6155,grupo ferche sa de cv,20.94916,-97.43945
6156,grupo gasolinero minatitlan colima sa de cv,19.21532,-103.8046
6157,estaciones de servicio sa de cv,20.65999,-100.4311
6158,gasolinera adosal sa de cv,19.49957,-99.25008
6159,super s rapiditos bip bip sa de cv,31.73454,-106.4602
6160,corporativo gasolinero del caribe sa de cv,21.11483,-89.28253
6161,estaciones de servicio sa de cv,20.56819,-100.2152
6162,ergope sa de cv,20.65042,-100.4044
6163,estacion de servicio san jeronimo sa de cv,19.26697,-98.44833
6164,dos oceanos huatulco sa de cv,15.75457,-96.12944
6165,operadora rio colorado s de rl de cv,32.4453,-114.7616
6166,servicios z3 sa de cv,29.11605,-111.0046
6167,novogas de queretaro sa de cv,20.61617,-100.399
6168,barbara carrete rincon sa de cv,25.95873,-105.3596
6169,operadora panamericana del sur sa de cv,20.77029,-104.0802
6170,gasolinera chapultepec sa de cv,25.7334,-100.2906
6171,gasolinera las palmas sa de cv,22.25161,-97.85858
6172,estacion piru sa de cv,32.48302,-117.0354
6173,nacional de combustibles y lubricantes sa de cv,19.422,-99.83547
6174,prontogas sa de cv,28.6138,-106.0735
6175,auto servicio mas sa de cv,27.11665,-109.4602
6176,super servicio huautla sa de cv ,18.07575,-96.5013
6177,novogas panamericana sa de cv,20.57615,-100.3877
6178,e s el barquito sa de cv,22.33802,-97.87337
6179,estacion de servicio san antonio sa de cv,16.34948,-98.05002
6180,gasolinera entronque sa de cv,21.17156,-100.8935
6181,servigilga sa de cv,18.98164,-98.23284
6182,elia hernandez gutierrez,19.90028,-99.14363
6183,auto servicio lori sa de cv,29.01382,-110.9227
6184,cesar solis rosas,23.74344,-103.9933
6185,grupo lestef sa de cv,29.13294,-110.9532
6186,servicio el retache sa de cv  e10393,21.93261,-98.9735
6187,servicio xidoo sa de cv,20.57525,-101.1913
6188,gas el parque sa de cv,25.74263,-100.2178
6189,combustibles y lubricantes sauteña sa de cv,25.97518,-98.05775
6190,energeticos bufalo sa de cv,25.89324,-97.53246
6191,johan thiessen neufeld,28.69027,-106.912
6192,servicio la chinantla sa de cv,17.96803,-96.16546
6193,estacion manzano sa de cv,16.35503,-98.07095
6194,juan antonio osuna cardenas,28.42177,-100.7738
6195,anelro s a,20.38474,-99.98553
6196,petroplazas sa de cv,24.71658,-107.4472
6197,olga zazueta osuna,32.23884,-115.1609
6198,estacion de servicios mericam sa de cv,21.14691,-86.87469
6199,grupo empresarial cachanilla sa de cv,32.62393,-115.4523
6200,hotelera coral sa de cv,31.8644,-116.6616
6201,servicio axocopan sa de cv,18.91079,-98.47414
6202,prestigio y solvencia sa de cv,20.61731,-103.3115
6203,gasolineria janval sa de cv,19.62203,-99.16525
6204,jesus sanchez romero,19.29085,-98.41287
6205,grupo ferche sa de cv,19.58377,-96.93163
6206,jose jaime armenta cervantes,25.48001,-108.5223
6207,servicio coyoacan sa de cv,19.34541,-99.17291
6208,soluciones p&ampl sapi de cv,19.40547,-99.01458
6209,servicio asuncion sa de cv,19.28461,-99.61014
6210,piedras negras industrial sa de cv,28.69786,-100.5182
6211,estacion de servicio beta sa de cv,20.5633,-103.4473
6212,alfonso torres madrazo,32.66256,-115.4529
6213,estacion piru sa de cv,32.49434,-116.8848
6214,novogas la griega sa de cv,20.67464,-100.2396
6215,gasolineras paba sa de cv ,24.75488,-107.4163
6216,super servicio del valle riye sa de cv,27.33261,-109.7362
6217,servicios natillas sa de cv,22.36327,-102.2961
6218,samuel mendivil pomposo,27.95926,-110.7831
6219,estacion piru sa de cv,29.06176,-110.9548
6220,gasolinera  cerro de la silla sa de cv,25.64451,-100.2972
6221,servicio san gaspar sa de cv,18.88763,-99.16244
6222,vicnar sa de cv,19.86032,-99.21333
6223,servigilga sa de cv,19.17853,-96.14207
6224,inmobiliaria la crespa sa de cv,19.30615,-99.61136
6225,gasolinera reforma sa de cv,30.70119,-112.1505
6226,super gasolineras de la frontera sa de cv ,28.61156,-106.0328
6227,servicios de los rios sa de cv,24.8057,-107.4473
6228,gasolinera el navegante sa de cv,29.40072,-106.4177
6229,servicios gasolineros de mexico sa de cv,25.66739,-100.1771
6230,jorge cerna casillas,27.48057,-99.53938
6231,servicio maralva sa de cv,19.31486,-99.63275
6232,combustibles el crucero sa de cv,18.4009,-97.32958
